paper_id,section,question,answer
1019,Section 3.1.1: Contiguous Array Allocations,What returns a pointer to a region of virtual address space with the size requested?,SSDAlloc
1019,Section 3.1.1: Contiguous Array Allocations,What programming language expects array elements to be contiguous?,C
1019,Section 3.2: SSDAlloc's Physical Memory Structure,"What is a temporary materialized physical page mapped to a virtual memory page in the SSDAlloc runtime system referred to by the acronym "" Page Buffer"" ?",Page Buffer
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What type of caching allows RAM to cache more useful objects when using OPP?,usage-based caching
1019,Section 3.2: SSDAlloc's Physical Memory Structure,In what fashion are pages materialized in a Page Buffer?,on-demand
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What runtime system eases application transparency by allowing objects to maintain the same virtual address over their lifetimes?,SSDAlloc
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What does the SSDAlloc runtime do when the physical page's usage drops?,reclaims them
1019,Section 3.2: SSDAlloc's Physical Memory Structure,RAM object cache is maintained in what fashion?,LRU
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What happens to clean objects when they are evicted from the RAM object cache?,deallocated
1019,Section 3.2: SSDAlloc's Physical Memory Structure,"What location of an object can be in a temporarily-materialized physical page mapped to a virtual memory page in the Page Buffer, the RAM Object Cache, or the SSD?",physical
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What is a 4KB OPP object indexed with its MP page address?,MP page
1019,Section 3.2: SSDAlloc's Physical Memory Structure,How many benefits does the RAM Object Cache system provide to the user of the SSDAlloc runtime system?,several benefits
1019,Section 3.2: SSDAlloc's Physical Memory Structure,What does the SSDAlloc runtime system allow to maintain the same virtual address over their lifetimes in order to ease application transparency?,objects
1019,Section 3.3: SSDAlloc's SSD Maintenance,What is SSDAlloc similar to?,flashbased filesystems
1019,Section 3.3: SSDAlloc's SSD Maintenance,"How is the OTID,OTO determined from a page's address?",ATM lookup
1019,Section 3.3: SSDAlloc's SSD Maintenance,What handler returns the control to if a program error is a program error?,seg-fault
1019,Section 3.4: SSDAlloc's Heap Manager,What range does SSDAlloc create pools of?,size
1019,Section 3.4: SSDAlloc's Heap Manager,What is actually used when the size of pool is increased?,No space
1019,Section 3.4: SSDAlloc's Heap Manager,SSDAlloc's virtual memory allocation mechanism works like a memory manager over what allocations?,Object Table
1019,Section 3.4: SSDAlloc's Heap Manager,How many objects does a pool start with a single allocation of?,128
1019,Section 3.4: SSDAlloc's Heap Manager,What performs virtual memory operations at page granularity?,OPP
1019,Section 3.5: SSDAlloc's Garbage Collector,What type of garbage collector does SSDAlloc use?,read-modifywrite
1019,Section 3.5: SSDAlloc's Garbage Collector,What did the design so far focus on obtaining from DRAM and flash in a hybrid setting?,high performance
1019,Section 3.5: SSDAlloc's Garbage Collector,What does SSDAlloc present to preserve application memory and state on the SSD?,durability framework
1019,Section 3.5: SSDAlloc's Garbage Collector,How many tuples does each object on the SSD have?,2-tuple
1019,Section 3.5: SSDAlloc's Garbage Collector,What is the amount of free space per block on the SSD?,128KB
1019,Section 3.6: SSDAlloc's Durability Framework,What state of the OPP pool allocator needs more support to be made persistent across reboots?,"heap-manager,"
1019,Section 3.6: SSDAlloc's Durability Framework,What is SSDAlloc designed to use more of than the RAM in the system to keep the data persistent across reboots to avoid the loss of work in SSDAlloc's runtime?,SSD-backed memory
1019,Section 3.6: SSDAlloc's Durability Framework,What helps applications make their data persistent across reboots?,SSDAlloc
1019,Section 3.6: SSDAlloc's Durability Framework,What is a way to cleanly shutdown an SSDAlloc based application while making objects and metadata persistent to be used across reboots?,checkpointing
1019,Section 3.7: SSDAlloc's Overhead,What is the overhead introduced by the SSDAlloc's runtime mechanism compared to the performance limits of today's high-end SSDs?,minor
1019,Section 3.7: SSDAlloc's Overhead,What is the maximum generation rate of the SSDAlloc's signal handling mechanism?,seg-fault
1019,Section 3.7: SSDAlloc's Overhead,"On a test machine with whatGHz quad-core processor, we benchmark the SSDAlloc's runtime mechanism to arrive at a conclusion that the overhead introduced by the SSDAlloc's runtime mechanism is minor compared to the performance limits of today's high-end SSDs?",2.4 GHz
1019,Section 3.7: SSDAlloc's Overhead,What do we populate a page with to measure the latency of an on-demand page materialization of an object from the RAM object cache to a page within the Page Buffer?,random data
1019,Section 3.7: SSDAlloc's Overhead,What is the name of the CPU benchmarking tool that we use to benchmark the latency of TLB misses in a test machine with a 2.4 GHz quad-core processor?,Calibrator
1019,Section 3.7: SSDAlloc's Overhead,What is the name of the CPU benchmarking tool that we use to benchmark the latency of TLB misses in a test machine with a 2.4 GHz quad-core processor?,the Calibrator
1019,Section 3.7: SSDAlloc's Overhead,What is the DRAM overhead created from that compensates for the performance gains of SSDAlloc's runtime mechanism?,Object Tables
1019,Section 3.7: SSDAlloc's Overhead,What is an example of an SSD that compensates for the DRAM overhead created from the Object Tables in SSDAlloc's runtime mechanism?,300GB
1019,Section 3.7: SSDAlloc's Overhead,What bottlenecks Facebook's memcache servers?,network parameters
1019,Section 4.1: Migration to SSDAlloc,What would application use to avoid SSDAlloc's runtime intervention?,ssd
1019,Section 5: Evaluation Results,How many different allocation methods are used?,three
1019,Section 5: Evaluation Results,SSDs have been shown to minimize what?,energy consumption
1019,Section 5: Evaluation Results,How many kinds of SSDs do our evaluations use?,five kinds
1019,Section 5: Evaluation Results,What makes efficient use of DRAM while providing high performance?,OPP
