paper_id,section,question,answer
1042,Section 3.3.1: Read-Write Processing,SMART's handling of read-write requests is analogous to how databases implement what type of transactions?,transactions
1042,Section 3.3.1: Read-Write Processing,"What exports an interface to the state machine that allows it to inspect an operation prior to execution, and to initiate any cache prefetches that might help it's eventual execution?",SMARTER
1042,Section 3.3.1: Read-Write Processing,What is always applied in memory?,Writes
1042,Section 3.3.2: Read-Only Processing,Who is able to spread the read-only requests across the replicas?,The leader
1042,Section 3.3.2: Read-Only Processing,What algorithm does SMARTER use to spread read-only requests across non-checkpointing replicas?,round-robin
1042,Section 3.3.2: Read-Only Processing,How many techniques does SMARTER use to improve readonly performance?,five
1042,Section 3.3: Disk-Efficient Request Processing,"What does Gaios do their writes exclusively into in-memory cache, which is cleaned in large chunks at checkpoint time in a diskefficient order?",Read-write requests
1042,Section 3.3: Disk-Efficient Request Processing,What are defined in terms of handling a single operation at a time?,State machines
1042,Section 3.3: Disk-Efficient Request Processing,"What type of requests run on only a replica of a disk, in order to minimize disk arm movements in a diskefficient manner?",Read-only requests
1042,Section 3.4: Non-Determinism,What system requires 2f+1 nodes to tolerate a given number of faults?,Paxos
1042,Section 3.4: Non-Determinism,"In a system with fewer than f failed components, many messages are what?",redundant
1042,Section 3.4: Non-Determinism,What does SMART leverage to handle the entire range of allocation problems?,fault tolerance
1042,Section 3: Architecture,What protocol is SMARTER responsible for?,Paxos
1042,Section 4.1: Hardware Configuration,What was not a factor in any of the tests?,switch bandwidth
1042,Section 4.1: Hardware Configuration,How much memory did the servers have?,128 MB
1042,Section 4.1: Hardware Configuration,How many hardware configurations did the old servers have?,three
1042,Section 4.2: Simulating Primary-Backup,What is the worst case version of SMARTER?,PB1
1042,Section 4.2: Simulating Primary-Backup,What comes only from the leader?,read/write replies
1042,Section 4.2: Simulating Primary-Backup,Which system simulates perfect spreading by sending reads to all N nodes?,PBN
1042,Section 4.3: Microbenchmarks,What did the disks set to write through their cache differ from the P-B variants on two or more nodes?,writes
1042,Section 4.3: Microbenchmarks,How many kilobytes of random reads and writes did the microbenchmark show the performance of in the experiment ?,8 kilobyte
1042,Section 4.3: Microbenchmarks,What did the disks set to write through their cache do to make sure they're durable in the test tests?,write
1042,Section 4.4: Transaction Processing,What type of disks did Gaios use to house the log and tables?,different
1042,Section 4.4: Transaction Processing,What did restoring the database from a backup result in?,identical
1042,Section 4.4: Transaction Processing,Who shared a single log disk?,SMARTER
1042,Section 4: Experiments,What did we run to tease out the performance differences for specific homogeneous loads and an industry standard online transaction processing benchmark to show a more realistic mixed read/write load?,microbenchmarks
1042,Section 4: Experiments,What did we compare to three different alternatives?,Gaios
1042,Section 5: Related Work,What replicated state machine did Google use to re-implement the Chubby lock service?,Paxos
1042,Section 5: Related Work,What was Google's highest update rate on a five node configuration?,949 KB/s
1042,Section 5: Related Work,What did Google find about a Paxos replicated state machine for their load of small updates to a state that was small enough to fit in memory?,adequate performance
1042,Section 6: Summary and Conclusion,What type of algorithm was presented for SMARTER?,read-only
1042,Section 6: Summary and Conclusion,What did we compare Gaios to?,primarybackup replication
1042,Section 6: Summary and Conclusion,What can preserve replicated state machines' in-order requirement?,careful engineering
1042,Title,What is the title of the paper?,Paxos Replicated State Machines as the Basis of a High-Performance Data Store
1043,Abstract:,What type of malware detection can Avatar perform?,signature-less
1043,Section 2.1: Download Detection Engine,What type of download attempts would Avatar be able to spot?,suspicious
1043,Section 2.1: Download Detection Engine,What type of events are confirmed by our tests?,not infrequent
1043,Section 2.1: Download Detection Engine,Where is the DDE located with the internet?,"network ""border"""
1043,Section 2.2.1: The cuckoo's egg,What does the cuckoo's egg use to determine if the parent process is malicious?,heuristics
1043,Section 2.2.1: The cuckoo's egg,How many stages does the cuckoo's egg operate in?,two
1043,Section 2.2.1: The cuckoo's egg,What set of operations is the cuckoo's egg allowed to perform?,restricted
1043,Section 2.3: Malware Analysis Engine,The MAE is responsible for analysing the information sent by what animal's egg?,cuckoo's
1043,Section 2.3: Malware Analysis Engine,What happens to the sample once it is received?,executed
1043,Section 2.3: Malware Analysis Engine,What type of point of view does the MAE not differ from other malware analysis tools?,functional
1043,Section 2.4: Operational modes,What mode differs from the transparent mode?,Semi-transparent mode
1043,Section 2.4: Operational modes,What is always possible in detection and prevention systems?,false positives
1043,Section 2.4: Operational modes,What can the cuckoo's egg do in Semi-transparent mode?,termination
1043,Section 2.5: Implementation,What does the Apache module inspect that is sent back by the remote (web) server?,replies
1043,Section 2.5: Implementation,What does Apache support for adding new functionalities?,modules
1043,Section 2.5: Implementation,What sub-component does Netfilter belong to?,Linux
